id,latitude,longitude,city,
1353,-36.23563,149.1264221,Cooma,
1354,58.5416401,50.0346458,___ü„Û______-_¤_µ_À_µ„ _¼,
1355,58.6032812,49.6640767,___ü„Û____,
1356,-30.9533744,148.3837554,Coonamble,
1357,-33.8349393,148.6925158,Cowra,
1358,-33.2820463,149.0971567,Orange,
1359,-35.1149957,147.3677739,Wagga Wagga,
1360,-30.9476561,149.0677062,Baradine,
1361,-31.9584258,141.4650344,Broken Hill,
1362,52.6519667,19.0645763,Wâocâawek,
1363,14.8040492,100.6446231,ˆü´ˆü_ˆü_ˆüüˆü£ˆüµ,
1364,15.697411,100.1254381,ˆüªˆüãˆü£ˆü»ˆü¤ˆü£ˆü£ˆüãˆ_Î,
1365,16.818956,100.2568064,ˆü_ˆü«ˆü©ˆüÒˆüüˆ_âˆü´ˆü,
1366,17.6351923,100.1002323,ˆü_ˆüüˆü¥ˆü£ˆüÓˆü«ˆü¥ˆüĞˆ_Î,
1367,34.1575766,73.2223223,¯¤óÎ¯¬ô_ ¯¢¯¬¯¤¯ø,
1368,34.3286855,73.1993125,Mansehra / ôÉ¯¤ô ¯_ó¯±ó,
1369,-32.8333333,151.3561111,Cessnock,
1370,46.1649111,24.3511266,Mediaéª,
1371,-32.2478964,148.6026502,Dubbo,
1372,-28.8640919,153.0482959,Casino,
1373,-31.0917974,150.931072,Tamworth,
1374,-28.8066667,153.2858333,Lismore,
1375,-32.7316683,151.5511123,Maitland,
1376,25.0783456,-77.3383331,Nassau,
1377,32.9326612,72.8562668,Chakwal,
1378,19.8887438,102.135898,ˆ¼Çˆ¼_ˆ¼¤ˆ¼àˆ¼_ˆ¼¡ˆ¼_ˆ¼_ˆ¼à,
1379,-7.2445967,112.7447936,Surabaya,
1380,44.9267134,25.4629464,TÌ¢rgoviéªte,
1381,-33.4250175,151.3417318,Gosford,
1382,32.4956941,74.5412622,Sialkot,
1383,43.8158666,28.5825271,Mangalia,
1384,14.203647,101.2147087,ˆüªˆüãˆü£ˆüªˆü_ˆü¢ˆü,
1385,14.0549259,101.3713628,ˆüİˆü£ˆü_ˆüöˆüµˆüªˆü_ˆüüˆü£ˆüµ,
1386,55.5326913,28.6688757,________À___È__„ _¼,
1387,55.4857019,28.7762951,_Ù___È__„ _¼,
1388,43.896189,25.9652493,Giurgiu,
1389,-34.2878405,146.0468933,Griffith,
1390,45.1334342,-71.8038024,Coaticook,
1391,31.860742,-116.6248246,Ensenada,
1392,18.3933145,103.6589076,ˆ¼İˆ¼_ˆ¼ˆ¼_ˆ¼±ˆ¼ª,
1393,17.9640988,102.6133707,ˆ¼¤ˆ¼_ˆ¼àˆ¼öˆ¼±ˆ¼ª,
1394,42.4415238,19.2621081,Podgorica,
1395,41.6147605,0.6267842,Lleida,
1396,-36.7148099,142.2018105,Horsham,
1397,41.5910641,-93.6037149,Des Moines,
1398,30.969701,76.5274613,Ropar,
1399,30.819294,75.1746226,Moga,
1400,44.6301908,22.659342,Drobeta Turnu Severin,
1401,44.8572343,24.8719422,Piteéªti,
1402,50.6671994,17.9253258,Opole,
1403,51.7650782,18.0882728,Kalisz,
1404,47.6567042,23.5693321,Baia Mare,
1405,47.6472323,26.2515719,Suceava,
1406,47.1326866,24.4965236,Bistriéİa,
1407,45.8616793,25.7886792,SfÌ¢ntu Gheorghe,
1408,45.177933,28.8018892,Tulcea,
1409,36.0428907,14.2398479,Ir-Rabat (Victoria),
1410,47.1615733,27.5838361,Iaéªi,
1411,47.0122737,28.8605935,ChiÙin€Äu,
1412,52.1480205,10.3489635,Salzgitter,
1413,47.1815951,23.0559388,Zal€Äu,
1414,45.2780145,-66.055875,Saint John,
1415,40.2972796,44.3660668,ï±ÍáÍÀÍÁ…ÛÍÁÍø (Ashtarak),
1416,40.785396,43.8434113,ï_ÍµÍü…âÍ«…ÛÍÇ (Gyumri),
1417,40.1776121,44.5125849,ïµ…Û…àÍÁÍ¦ (Yerevan),
1418,40.1556649,44.0397343,ï±…ÛÍ«ÍÁÍ_ÍÇ…Û (Armavir),
1419,37.0539702,41.2317371,¯¤ôãôâ¯¤ôÉ¯«ôãô_,
1420,39.5523325,21.7657357,ë_ìëøë¼ë±ëÈë±,
1421,39.3633232,21.9218706,ë_ë±ìë«ëøìãìÄë±,
1422,47.7450706,26.6599858,Botoéªani,
1423,44.7167675,26.6324659,Urziceni,
1424,46.9297911,26.3678411,Piatra-Neaméİ,
1425,4.887401,-1.7519316,Takoradi,
1426,4.937,-1.7127928,Sekondi,
1427,21.0060466,101.406511,ˆ¼Çˆ¼_ˆ¼¤ˆ¼àˆ¼ªˆÈäˆ¼_ˆ¼Ñˆ¼_,
1428,16.5681036,104.7587499,ˆ¼»ˆ¼¡ˆ¼Çˆ¼¤ˆ¼±ˆ¼ªˆ¼ªˆ¼¡ˆÈÛˆ¼âˆ¼Ó,
1429,21.6834928,102.1056616,ˆ¼Ïˆ¼ÈˆÈäˆ¼àˆ¼»ˆ¼_ˆ¼´ˆ¼µ,
1430,15.7181539,106.423533,ˆ¼»ˆ¼_ˆ¼´ˆ¼¡ˆ¼¤ˆ¼±ˆ¼ª,
1431,42.5770013,-2.8467532,Haro,
1432,15.1184279,105.8012582,ˆ¼İˆ¼_ˆ¼ˆÈÛˆ¼_,
1433,15.3473583,106.726536,ˆÈÛˆ¼_ˆ¼ˆ¼_ˆ¼à,
1434,17.3946183,104.8064526,ˆ¼ÑˆÈöˆ¼_ˆÈˆ¼âˆ¼,
1435,19.454856,103.1866259,ˆÈâˆ¼_ˆ¼ªˆ¼»ˆ¼¡ˆ¼Çˆ¼¤ˆ¼±ˆ¼ª,
1436,14.8156008,106.825948,‰ÛÜˆ¼_ˆ¼±ˆ¼Óˆ¼¥ˆ¼¡ˆ¼İˆ¼á,
1437,38.3687776,21.4281115,ëÏëµìÄëÀëÈìÎë_ë_ë_,
1438,38.6247745,21.4095093,ëÔë_ìëøë_ë_ëÀ,
1439,39.3609876,22.9457579,ëÕìÎëÈëÀìâ,
1440,38.9099987,21.8122282,ë_ë±ììÛëµë_ë¨ìÄë_,
1441,44.72284,22.3986938,Oréªova,
1442,45.047334,23.2798843,TÌ¢rgu Jiu,
1443,44.4296704,24.3664979,Slatina,
1444,39.6712517,20.8591783,ëªìäëÂë_ë_ë_ë_ë±,
1445,45.1100616,24.3735182,RÌ¢mnicu VÌ¢lcea,
1446,43.9703565,25.3317085,Alexandria,
1447,38.7521235,-121.2880059,Roseville,
1448,46.3598368,25.7974125,Miercurea Ciuc,
1449,44.1960915,27.3311998,C€Äl€Äraéªi,
1450,55.8892847,37.4449896,_´_ü___¼_ü,
1451,44.2471725,28.2694353,Medgidia,
1452,-29.1688797,-51.1926426,Caxias do Sul,
1453,-29.1654171,-51.5209306,Bento GonÌ¤alves,
1454,-29.9183028,-51.1779216,Canoas,
1455,-28.783079,-51.6059652,Nova Prata,
1456,11.1828042,-60.7372545,Scarborough,
1457,-28.0020594,153.41546,Gold Coast,
1458,16.8834726,-24.9883992,Mindelo,
1459,50.6196175,26.2513165,_Ê„Ğ_____µ,
1460,50.7612784,25.351757,_İ„Ä„ „Î_¼,
1461,47.7945819,22.8797292,Satu Mare,
1462,34.5068601,-82.6506264,Anderson,
1463,44.6967952,-73.4879659,Plattsburgh,
1464,58.0503742,38.8346364,_Ê„Ü_±_ü__„_¼,
1465,57.7672092,40.9256164,____„„â„Û_____¡,
1466,56.9985047,40.9781085,_÷___¡________,
1467,-21.1415238,149.1867614,Mackay,
1468,-23.3782409,150.5131869,Rockhampton,
1469,42.2103619,20.7384293,Prizren,
1470,58.3019496,-134.419734,Juneau,
1471,57.79,-152.4072222,Kodiak,
1472,56.8128436,-132.9554483,Petersburg,
1473,61.218056,-149.9002806,Anchorage,
1474,34.1705609,-118.8375937,Thousand Oaks,
1475,38.4404675,-122.7144314,Santa Rosa,
1476,40.7606467,-111.89109,Salt Lake City,
1477,33.9533546,-117.3961623,Riverside,
1478,34.1063989,-117.5931084,Rancho Cucamonga,
1479,37.3541132,-121.9551744,Santa Clara,
1480,37.6390972,-120.9968782,Modesto,
1481,33.8752945,-117.5664449,Corona,
1482,35.1980672,-111.6512725,Flagstaff,
1483,48.6330395,-112.3261617,Cut Bank,
1484,33.937517,-117.2305944,Moreno Valley,
1485,35.6267654,-120.6912456,Paso Robles,
1486,34.1975048,-119.1770516,Oxnard,
1487,33.9623032,-118.3527104,Inglewood,
1488,33.7877945,-117.8531119,Orange,
1489,37.104153,-113.5841313,St. George,
1490,33.1958696,-117.3794834,Oceanside,
1491,33.8358492,-118.3406288,Torrance,
1492,35.2827525,-120.6596156,San Luis Obispo,
1493,34.0214121,-118.3958036,Culver City,
1494,34.2694474,-118.781482,Simi Valley,
1495,36.0391456,-114.9819235,Henderson,
1496,37.5482697,-121.9885719,Fremont,
1497,38.2493581,-122.0399663,Fairfield,
1498,48.5052631,-111.8569668,Shelby,
1499,34.0922335,-117.435048,Fontana,
1500,44.9392273,-122.9862439,Salem,
1501,40.6916132,-112.0010501,West Valley City,
1502,34.1083449,-117.2897652,San Bernardino,
1503,34.6980406,-118.1367393,Lancaster,
1504,39.5295269,-119.813779,Reno,
1505,40.9646867,-75.9852789,Hazleton,
1506,34.2783355,-119.2931743,Ventura,
1507,38.5815719,-121.4943996,Sacramento,
1508,38.1040864,-122.2566367,Vallejo,
1509,32.9628234,-117.0358646,Poway,
1510,32.574055,-116.6270241,Tecate,
1511,46.9753708,-123.8157218,Aberdeen,
1512,37.9577016,-121.2907796,Stockton,
1513,37.3688301,-122.0363496,Sunnyvale,
1514,32.2217429,-110.926479,Tucson,
1515,33.4483772,-112.0740374,Phoenix,
1516,37.6688205,-122.0807964,Hayward,
1517,36.6002379,-121.8946762,Monterey,
1518,34.0633443,-117.6508876,Ontario,
1519,34.0039044,-117.0619774,Calimesa,
1520,40.2338438,-111.6585337,Provo,
1521,38.4087993,-121.3716178,Elk Grove,
1522,34.0552886,-117.7522793,Pomona,
1523,33.1216751,-117.0814849,Escondido,
1524,33.7186333,-116.3083426,Indian Wells,
1525,39.5349169,-119.7526936,Sparks,
1526,37.9779777,-122.0310733,Concord,
1527,34.0686208,-117.9389526,West Covina,
1528,33.9400143,-118.1325688,Downey,
1529,34.3916641,-118.542586,Santa Clarita,
1530,48.1705297,-111.9462893,,
1531,34.9531295,-120.4358577,Santa Maria,
1532,38.0049214,-121.805789,Antioch,
1533,36.3302284,-119.2920585,Visalia,
1534,37.8043808,-122.2708166,Oakland,
1535,37.9357576,-122.3477486,Richmond,
1536,32.6400541,-117.0841955,Chula Vista,
1537,-33.8592856,121.8936147,Esperance,
1538,42.5006217,-90.6647967,Dubuque,
1539,39.7339361,-90.2290099,Jacksonville,
1540,29.5688411,-97.9647269,Seguin,
1541,29.6910625,-95.2091006,Pasadena,
1542,29.1399633,-98.905306,Devine,
1543,30.2240897,-92.0198427,Lafayette,
1544,37.2153307,-93.2982521,Springfield,
1545,40.8075391,-91.1129234,Burlington,
1546,32.7666103,-96.599472,Mesquite,
1547,38.5738096,-109.5462146,Moab,
1548,38.8338816,-104.8213634,Colorado Springs,
1549,35.0841034,-106.6509851,Albuquerque,
1550,35.1495343,-90.0489801,Memphis,
1551,42.4927641,-92.3429631,Waterloo,
1552,33.5778631,-101.8551665,Lubbock,
1553,44.9553658,-93.1022043,Saint Paul,
1554,26.1836854,-98.1230638,Alamo,
1555,31.1171194,-97.7277959,Killeen,
1556,26.1702082,-98.0522376,Donna,
1557,38.9716689,-95.2352501,Lawrence,
1558,42.4999994,-96.4003099,Sioux City,
1559,38.0608444,-97.9297743,Hutchinson,
1560,38.9822282,-94.6707917,Overland Park,
1561,28.7091433,-100.4995214,Eagle Pass,
1562,33.441795,-94.0376924,Texarkana,
1563,39.7391536,-104.9847034,Denver,
1564,40.8000554,-96.6674005,Lincoln,
1565,34.7464809,-92.2895948,Little Rock,
1566,32.4464534,-99.7333478,Abilene,
1567,32.8140177,-96.9488945,Irving,
1568,33.09917,-97.44639,New Fairview,
1569,41.2587317,-95.9378732,Omaha,
1570,29.5957696,-90.7195348,Houma,
1571,39.3022693,-90.4070632,Carrollton,
1572,44.9772995,-93.2654692,Minneapolis,
1573,32.735687,-97.1080656,Arlington,
1574,30.0860459,-94.1018461,Beaumont,
1575,29.3474631,-99.141433,Hondo,
1576,31.549333,-97.1466695,Waco,
1577,36.0625843,-94.1574328,Fayetteville,
1578,26.1892409,-98.1552872,San Juan,
1579,33.2148412,-97.1330683,Denton,
1580,32.2990384,-90.1847691,Jackson,
1581,32.8084605,-98.1128223,Mineral Wells,
1582,41.976132,-91.6705908,Cedar Rapids,
1583,25.9140256,-97.4890856,Brownsville,
1584,31.3407403,-93.846852,Hemphill,
1585,27.8002542,-97.3955744,Corpus Christi,
1586,26.2043691,-98.230082,McAllen,
1587,38.8843867,-94.8161127,Olathe,
1588,37.0842331,-94.5132883,Joplin,
1589,39.0638706,-108.5506486,Grand Junction,
1590,29.233294,-98.7964137,Lytle,
1591,29.5627819,-98.6863446,Helotes,
1592,39.4370257,-90.4026529,White Hall,
1593,31.3112936,-92.4451371,Alexandria,
1594,43.5499749,-96.700327,Sioux Falls,
1595,30.2265949,-93.2173759,Lake Charles,
1596,35.6869752,-105.9377991,Santa Fe,
1597,39.729432,-104.8319196,Aurora,
1598,38.5767026,-92.1735165,Jefferson City,
1599,41.5236436,-90.5776368,Davenport,
1600,26.3013982,-98.1624501,Edinburg,
1601,40.3014316,-90.0633625,Havana,
1602,41.6611277,-91.5301683,Iowa City,
1603,38.2544472,-104.609141,Pueblo,
1604,38.6264972,-90.1993244,Saint Louis,
1605,37.6922361,-97.3375448,Wichita,
1606,29.3557903,-98.8786387,Castroville,
1607,29.3627296,-100.896761,Del Rio,
1608,42.0347096,-93.6199485,Ames,
1609,29.7030097,-98.1244607,New Braunfels,
1610,30.4507462,-91.154551,Baton Rouge,
1611,26.1595156,-97.9908429,Weslaco,
1612,44.0073325,-92.4691187,Rochester,
1613,29.4952307,-98.6186317,Leon Valley,
1614,35.3857623,-94.3986725,Fort Smith,
1615,30.2674473,-97.7425618,Austin,
1616,27.506407,-99.5075421,Laredo,
1617,41.3856804,2.1702046,Barcelona,
1618,41.113686,1.2527386,Tarragona,
1619,41.1555564,1.1076133,Reus,
1620,42.9635153,-85.6686365,Grand Rapids,
1621,41.8663868,-88.109875,Wheaton,
1622,44.028944,-88.1628151,Chilton,
1623,39.7683795,-86.1580447,Indianapolis,
1624,37.9747645,-87.5558483,Evansville,
1625,42.1655801,-88.2942493,Algonquin,
1626,38.2542386,-85.7594075,Louisville,
1627,34.7304322,-86.5861159,Huntsville,
1628,41.8756208,-87.6243706,Chicago,
1629,41.9141984,-88.3086977,Saint Charles,
1630,41.6833813,-86.2500066,South Bend,
1631,35.0456297,-85.3096801,Chattanooga,
1632,34.7998143,-87.6772558,Florence,
1633,33.5206824,-86.8024326,Birmingham,
1634,30.1765914,-85.8054879,Panama City Beach,
1635,35.614517,-88.813947,Jackson,
1636,30.2454776,-85.648261,Lynn Haven,
1637,30.4057552,-86.618842,Fort Walton Beach,
1638,43.0024346,-89.4234537,Fitchburg,
1639,41.525031,-88.0817252,Joliet,
1640,33.2095614,-87.5675258,Tuscaloosa,
1641,39.4842821,-88.3773279,Mattoon,
1642,41.3669902,-85.0588632,Auburn,
1643,30.421309,-87.2169149,Pensacola,
1644,42.0372487,-88.2811895,Elgin,
1645,38.5922715,-89.9112124,O'Fallon,
1646,30.3960318,-88.8853078,Biloxi,
1647,30.1600827,-85.6545729,Panama City,
1648,30.6943566,-88.0430541,Mobile,
1649,41.5833658,-87.500043,Hammond,
1650,34.0142639,-86.0066387,Gadsden,
1651,30.7621326,-86.5705084,Crestview,
1652,41.2381017,-85.8530544,Warsaw,
1653,42.6745321,-85.6457663,Wayland,
1654,30.3935337,-86.4957834,Destin,
1655,37.7385,-88.5405213,Harrisburg,
1656,39.4667025,-87.4139119,Terre Haute,
1657,39.8403147,-88.9548001,Decatur,
1658,39.7989763,-89.6443688,Springfield,
1659,41.0799898,-85.1386015,Fort Wayne,
1660,40.6938609,-89.5891008,Peoria,
1661,42.2713945,-89.093966,Rockford,
1662,30.3674198,-89.0928155,Gulfport,
1663,42.291707,-85.5872286,Kalamazoo,
1664,32.3668052,-86.2999689,Montgomery,
1665,41.7605849,-88.3200715,Aurora,
1666,40.7989522,-81.3784445,Canton,
1667,29.2858129,-81.0558894,Ormond Beach,
1668,36.5484341,-82.5618186,Kingsport,
1669,33.7490987,-84.3901849,Atlanta,
1670,41.0814447,-81.5190053,Akron,
1671,27.9094665,-82.7873244,Largo,
1672,27.3364347,-82.5306527,Sarasota,
1673,36.3134398,-82.3534728,Johnson City,
1674,36.0998596,-80.244216,Winston-Salem,
1675,39.1014564,-84.5138592,Cincinnati,
1676,26.2378597,-80.1247667,Pompano Beach,
1677,27.9475216,-82.4584279,Tampa,
1678,39.9622601,-83.0007065,Columbus,
1679,27.9658533,-82.8001026,Clearwater,
1680,32.8406953,-83.6323987,Macon,
1681,28.6122187,-80.8075538,Titusville,
1682,29.9443451,-82.1101137,Starke,
1683,26.640628,-81.8723084,Fort Myers,
1684,28.0836269,-80.6081089,Melbourne,
1685,28.0394654,-81.9498042,Lakeland,
1686,34.0750989,-84.2124265,Alpharetta,
1687,26.1223084,-80.1433786,Fort Lauderdale,
1688,25.9725975,-81.7289763,Marco Island,
1689,26.318342,-80.0996306,Deerfield Beach,
1690,29.1871986,-82.1400923,Ocala,
1691,40.0639616,-80.7209149,Wheeling,
1692,32.4609764,-84.9877094,Columbus,
1693,28.0331886,-80.6429695,Palm Bay,
1694,30.4380832,-84.2809332,Tallahassee,
1695,26.4614625,-80.0728201,Delray Beach,
1696,25.4687224,-80.4775569,Homestead,
1697,35.2270869,-80.8431268,Charlotte,
1698,37.9441518,23.6486215,ëÊëµë_ìë±ë_ëÂìâ,
1699,40.8372858,-81.2595487,Louisville,
1700,28.9005446,-81.2636738,Deltona,
1701,41.6348464,-84.9992683,Angola,
1702,28.0222435,-81.7328568,Winter Haven,
1703,25.7881436,-80.1272705,Miami Beach,
1704,27.7708606,-82.6792661,St. Petersburg,
1705,26.7153425,-80.0533746,West Palm Beach,
1706,25.7742658,-80.1936589,Miami,
1707,33.9595974,-83.376678,Athens,
1708,42.5803122,-83.0302033,Sterling Heights,
1709,35.3187317,-82.4609603,Hendersonville,
1710,27.044224,-82.2359254,North Port,
1711,27.6387163,-80.3975399,Vero Beach,
1712,27.2939333,-80.3503283,Port St. Lucie,
1713,27.4989278,-82.5748194,Bradenton,
1714,27.816415,-80.4706078,Sebastian,
1715,29.5541432,-81.2207673,Palm Coast,
1716,25.6792695,-80.3172743,Kendall,
1717,38.3498221,-81.6326301,Charleston,
1718,26.5628537,-81.9495331,Cape Coral,
1719,26.5253491,-80.0664309,Boynton Beach,
1720,38.0464066,-84.4970393,Lexington,
1721,30.3321838,-81.655651,Jacksonville,
1722,31.1799081,-83.7890632,Moultrie,
1723,26.9297836,-82.0453664,Punta Gorda,
1724,38.4011434,-82.5769366,Kenova,
1725,33.4709714,-81.9748429,Augusta,
1726,29.2108147,-81.0228331,Daytona Beach,
1727,26.3586885,-80.0830984,Boca Raton,
1728,39.7589478,-84.1916069,Dayton,
1729,32.0835407,-81.0998342,Savannah,
1730,26.1420358,-81.7948103,Naples,
1731,35.6009498,-82.5540161,Asheville,
1732,27.0997775,-82.4542633,Venice,
1733,37.5102098,22.37244,ë_ìëøìÛëÀëÈëá,
1734,38.985043,-3.9287257,Ciudad Real,
1735,51.843306,16.5743698,Leszno,
1736,-2.5319224,-44.2933276,SÌ£o Luis,
1737,55.7955391,38.4375968,___È_µ_¼„â„Û__„„â_¡_È„Î,
1738,55.8542528,38.4381641,______ü__„_¼,
1739,43.3235642,-79.8011553,Burlington,
1740,43.6872468,-79.7611394,Brampton,
1741,43.5892854,-79.6441646,Mississauga,
1742,-33.5922949,-70.7044657,San Bernardo,
1743,35.0526641,-78.8783585,Fayetteville,
1744,43.1572851,-77.6152141,Rochester,
1745,43.0206785,-78.8783834,Tonawanda,
1746,37.0298687,-76.3452218,Hampton,
1747,42.8864468,-78.8783689,Buffalo,
1748,39.4862245,-75.0257241,Vineland,
1749,37.270973,-79.9414313,Roanoke,
1750,36.8531789,-75.9782428,Virginia Beach,
1751,40.518681,-78.394736,Altoona,
1752,35.79154,-78.7811169,Cary,
1753,39.952335,-75.163789,Philadelphia,
1754,34.5521113,-77.926098,Burgaw,
1755,37.2707028,-76.7074502,Williamsburg,
1756,38.7209436,-75.0760265,Rehoboth Beach,
1757,38.8951148,-77.0363716,Washington,
1758,36.7282096,-76.5835703,Suffolk,
1759,36.0726355,-79.7919754,Greensboro,
1760,36.8354258,-76.2982742,Portsmouth,
1761,38.3606736,-75.5993692,Salisbury,
1762,43.1706125,-78.6903133,Lockport,
1763,41.2459193,-75.88131,Wilkes-Barre,
1764,36.8468146,-76.2852183,Norfolk,
1765,37.227928,-77.4019268,Petersburg,
1766,34.2257282,-77.9447107,Wilmington,
1767,42.5311891,-75.5235167,Norwich,
1768,39.9448436,-75.1198694,Camden,
1769,39.6417629,-77.7199932,Hagerstown,
1770,33.6955167,-78.8817622,Myrtle Beach,
1771,39.6528654,-78.7625185,Cumberland,
1772,36.8190369,-76.2749399,Chesapeake,
1773,43.0481221,-76.1474244,Syracuse,
1774,38.029306,-78.4766781,Charlottesville,
1775,39.4020593,-75.0393368,Millville,
1776,35.9940329,-78.898619,Durham,
1777,36.9787588,-76.428003,Newport News,
1778,39.7459468,-75.546589,Wilmington,
1779,35.772096,-78.6386145,Raleigh,
1780,42.825611,-78.8233695,Lackawanna,
1781,39.1856588,-78.1633342,Winchester,
1782,52.5359777,17.5958862,Gniezno,
1783,39.3642852,-74.4229351,Atlantic City,
1784,42.6334247,-71.3161718,Lowell,
1785,40.8559314,-73.2006687,Smithtown,
1786,42.3604823,-71.0595678,Boston,
1787,41.8239891,-71.4128343,Providence,
1788,40.6639916,-74.2107006,Elizabeth,
1789,40.735657,-74.1723667,Newark,
1790,41.3072441,-72.9256547,New Haven,
1791,42.1014831,-72.589811,Springfield,
1792,43.3095187,-73.64401,Glens Falls,
1793,40.4862174,-74.4518173,New Brunswick,
1794,40.7298207,-73.2103934,Islip,
1795,40.7281575,-74.0776417,Jersey City,
1796,42.3750997,-71.1056157,Cambridge,
1797,39.9537359,-74.1979576,Toms River,
1798,40.9312099,-73.8987469,Yonkers,
1799,42.2625932,-71.8022934,Worcester,
1800,41.5581525,-73.0514966,Waterbury,
1801,40.868154,-73.425676,Huntington,
1802,40.9167654,-74.171811,Paterson,
1803,44.4723989,-73.2114941,Burlington,
1804,40.8656544,-73.5320685,Oyster Bay,
1805,44.3105322,-69.7793295,Augusta,
1806,40.2170575,-74.7429463,Trenton,
1807,44.8011669,-68.7710786,Bangor,
1808,41.0534302,-73.5387341,Stamford,
1809,43.6610277,-70.2548596,Portland,
1810,42.9956397,-71.4547891,Manchester,
1811,40.7792653,-72.9153827,Brookhaven,
1812,41.1670412,-73.2048348,Bridgeport,
1813,-26.5717226,148.7876982,Roma,
1814,-20.0743199,146.2613499,Charters Towers,
1815,46.055102,-71.9570622,Victoriaville,
1816,41.6433997,41.6337512,‡ÄÔ‡Ä‡ÄÑ‡Ä£‡Äİ‡Ä÷ (Batumi),
1817,44.0410835,43.0666626,_Ù„„â_ü____„Û„_¼,
1818,47.2248606,39.7022857,_Ê__„„â____-___¡-_Ó____„Ä,
1819,-22.6604221,-43.0426162,MagÌ©,
1820,56.4885921,84.9523238,_¢____„_¼,
1821,-22.7554207,-42.8983121,ItaboraÌ_,
1822,-22.8219014,-43.0309252,SÌ£o GonÌ¤alo,
1823,14.585672,121.1717845,Antipolo,
1824,42.343926,-3.696977,Burgos,
1825,41.9958279,21.4312256,_Á_¼___À„÷_µ,
1826,50.3470387,18.9231857,Bytom,
1827,39.2102119,45.4094332,NaxÌ¤€±van,
1828,-33.418186,149.5783451,Bathurst,
1829,-22.8832371,-43.1154552,NiterÌ_i,
1830,43.850514,25.9567682,_Ê„Ä„_µ,
1831,56.1109131,69.4733654,_÷„ö_ü__,
1832,11.9347295,-85.9587686,Granada,
1833,12.1357464,-86.2745569,Managua,
1834,30.3455105,76.8372936,Ambala,
1835,66.5375387,66.6157469,_Á_¡_È_µ„É_¡„Û_«,
1836,18.7902353,98.986986,ˆ_Ûˆü_ˆüµˆü¢ˆüàˆ_ÄˆüÇˆüÁˆ_ö,
1837,-41.1240674,175.070218,Upper Hutt,
1838,56.0082591,92.8702292,__„Û_¡„____„„Û„_¼,
1839,55.4543487,65.3218732,__„Ä„Û___¡__,
1840,36.9560266,45.3878626,ô ôâ¯øôà,
1841,38.1970009,44.7680018,¯_ôãôÉ¯¤¯_,
1842,43.0112898,-7.5587287,Lugo,
1843,-41.8681587,-73.8287965,Ancud,
1844,-53.1605848,-70.9082244,Punta Arenas,
1845,41.7185081,44.7884942,‡ÄÑ‡ÄÔ‡Ä÷‡Ä_‡Ä÷‡ÄÁ‡Ä÷ (Tbilisi),
1846,40.6788625,46.3565603,Gƒªncƒª,
1847,46.8390658,16.845429,Zalaegerszeg,
1848,43.7708,142.3649999,¾Ñ_ŒáŒüâ (Asahikawa),
1849,41.5577151,44.9910574,‡ÄÊ‡Ä£‡ÄÁ‡ÄÑ‡Ä‡Ä¥‡Ä÷ (Rustavi),
1850,42.9962574,21.9480858,Leskovac,
1851,59.1286965,37.9163892,_¤_µ„Û_µ_À_____µ„ ,
1852,-37.5622632,143.8607215,Ballarat,
1853,50.2806917,19.1349298,Sosnowiec,
1854,34.3418307,132.9069137,Ç_Œ_ÙŒüâ (Takehara),
1855,34.2489904,132.56549,ŒÔäŒüâ (Kure),
1856,34.3916058,132.4518156,Œ¼ÄŒ_¦Œüâ (Hiroshima),
1857,34.1671703,132.21964,Œ_©Œİ_Œüâ (Iwakuni),
1858,56.6327144,47.8953961,_ª__„ö_¼_¡„Û-___È_¡,
1859,44.6062704,40.1043183,_Ï_¡___¼___À,
1860,42.9760793,47.4935758,_Ï_¡„É_¡„à_¼_¡_È_¡,
1861,46.3069981,44.2701877,___È_ü„„â_¡,
1862,61.6689734,50.834958,_Á„Ü_¼„â„Ü___¼_¡„Û,
1863,54.1877469,45.1836899,_Á_¡„Û_¡__„_¼,
1864,62.0339874,129.7444225,_ø_¼„Ä„â„_¼,
1865,51.7078797,94.4235529,__„Ü_á„Ü_È,
1866,53.7152883,91.4388763,__±_¡_¼_¡__,
1867,43.3200783,45.6861979,_Ò„Û___á__„Ü__,
1868,57.7814713,14.1627548,JÌ¦nkÌ¦ping,
1869,53.0626972,158.6467983,_Ù_µ„â„Û___À_¡___È____„_¼-___¡__„à_¡„â„_¼_ü__,
1870,50.2657986,127.5497989,_Ô_È_¡_______µ„ä_µ__„_¼,
1871,46.3489385,48.0374537,_„„â„Û_¡„É_¡__„Î,
1872,56.1397,40.4132,_Õ_È_¡_«_ü___ü„Û,
1873,59.558853,150.8051261,_Ï_¡___¡_«_¡__,
1874,46.9574273,142.727438,_¨_¦____-_Á_¡„É_¡_È_ü__„_¼,
1875,52.7296,41.4487,_¢_¡___±____,
1876,67.6379965,53.0068636,__¡„Û„Î„__-_Ï_¡„Û,
1877,61.0026882,69.0247617,_´_¡__„â„Ü-_Ï_¡__„_ü__„_¼,
1878,48.7927686,132.9249289,_Ô_ü„Û___±_ü_«_¦_¡__,
1879,55.7420117,52.3992173,__¡_±_µ„Û_µ_¦__„Ü_µ _¤_µ_È__„Ü,
1880,48.7790188,44.7840263,_Õ___È_¦„_¼_ü__,
1881,61.2540052,73.3962717,_Á„Ä„Û__„Ä„â,
